species,wavelength_air_nm,A_ki_s_1,acc_A,E_i_cm1,E_k_cm1,g_i,g_k,lower_term,upper_term,transition,source,notes,nist_wavelength_source,wavenumber_cm1,relative_intensity,transition_type,tp_ref,line_ref
Ne II,411.413,,,294086.4608,318386.291,4.0,4.0,2s2.2p4.(3P).4p 2P* J=3/2,2s2.2p4.(3P).7s 2P J=3/2,2s2.2p4.(3P).4p 2P* J=3/2 -> 2s2.2p4.(3P).7s 2P J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L11529,obs_wl_air(nm),24299.62,16.0,,,L11529
Ne II,411.8199,,,279324.8733,303600.498,4.0,6.0,2s2.2p4.(3P).3d 4D J=3/2,2s2.2p4.(3P<1>).4f 2[3]* J=5/2,2s2.2p4.(3P).3d 4D J=3/2 -> 2s2.2p4.(3P<1>).4f 2[3]* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),24275.61,80.0,,,L1406
Ne II,413.3691,,,279324.8733,303509.514,4.0,6.0,2s2.2p4.(3P).3d 4D J=3/2,2s2.2p4.(3P<1>).4f 2[2]* J=5/2,2s2.2p4.(3P).3d 4D J=3/2 -> 2s2.2p4.(3P<1>).4f 2[2]* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),24184.634,180.0,,,L1406
Ne II,413.3868,,,279324.8733,303508.458,4.0,4.0,2s2.2p4.(3P).3d 4D J=3/2,2s2.2p4.(3P<1>).4f 2[2]* J=3/2,2s2.2p4.(3P).3d 4D J=3/2 -> 2s2.2p4.(3P<1>).4f 2[2]* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),24183.6,60.0,,,L1406
Ne II,415.06893,,,279422.869,303508.458,2.0,4.0,2s2.2p4.(3P).3d 4D J=1/2,2s2.2p4.(3P<1>).4f 2[2]* J=3/2,2s2.2p4.(3P).3d 4D J=1/2 -> 2s2.2p4.(3P<1>).4f 2[2]* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L5951,obs_wl_air(nm),24085.592,180.0,,,L5951
Ne II,418.665,,,252798.4654,276677.1142,2.0,2.0,2s2.2p4.(3P).3p 2S* J=1/2,2s2.2p4.(1S).3s 2S J=1/2,2s2.2p4.(3P).3p 2S* J=1/2 -> 2s2.2p4.(1S).3s 2S J=1/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23878.72,,,,L1406
Ne II,420.5596,,,279218.6416,302989.805,6.0,4.0,2s2.2p4.(3P).3d 4D J=5/2,2s2.2p4.(3P<2>).4f 2[1]* J=3/2,2s2.2p4.(3P).3d 4D J=5/2 -> 2s2.2p4.(3P<2>).4f 2[1]* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23771.146,80.0,,,L1406
Ne II,420.6501,,,279137.6053,302903.635,8.0,6.0,2s2.2p4.(3P).3d 4D J=7/2,2s2.2p4.(3P<2>).4f 2[2]* J=5/2,2s2.2p4.(3P).3d 4D J=7/2 -> 2s2.2p4.(3P<2>).4f 2[2]* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23766.032,100.0,,,L1406
Ne II,421.70682,7400000.0,D,279137.6053,302844.085,8.0,6.0,2s2.2p4.(3P).3d 4D J=7/2,2s2.2p4.(3P<2>).4f 2[3]* J=5/2,2s2.2p4.(3P).3d 4D J=7/2 -> 2s2.2p4.(3P<2>).4f 2[3]* J=5/2,NIST ASD live refresh,"wavelength=ritz_wl_air(nm); tp_ref=T1115CA,LS",ritz_wl_air(nm),23706.48,,,"T1115CA,LS",
Ne II,421.71702,,,279137.6053,302843.509,8.0,8.0,2s2.2p4.(3P).3d 4D J=7/2,2s2.2p4.(3P<2>).4f 2[3]* J=7/2,2s2.2p4.(3P).3d 4D J=7/2 -> 2s2.2p4.(3P<2>).4f 2[3]* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L9088,obs_wl_air(nm),23705.906,180.0,,,L9088
Ne II,421.9367,33000000.0,D,279137.6053,302831.176,8.0,8.0,2s2.2p4.(3P).3d 4D J=7/2,2s2.2p4.(3P<2>).4f 2[4]* J=7/2,2s2.2p4.(3P).3d 4D J=7/2 -> 2s2.2p4.(3P<2>).4f 2[4]* J=7/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L1406",obs_wl_air(nm),23693.564,160.0,,"T1115CA,LS",L1406
Ne II,421.97452,,,279137.6053,302829.0453,8.0,10.0,2s2.2p4.(3P).3d 4D J=7/2,2s2.2p4.(3P<2>).4f 2[4]* J=9/2,2s2.2p4.(3P).3d 4D J=7/2 -> 2s2.2p4.(3P<2>).4f 2[4]* J=9/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L9088,obs_wl_air(nm),23691.4404,300.0,,,L9088
Ne II,422.08935,,,279218.6416,302903.635,6.0,6.0,2s2.2p4.(3P).3d 4D J=5/2,2s2.2p4.(3P<2>).4f 2[2]* J=5/2,2s2.2p4.(3P).3d 4D J=5/2 -> 2s2.2p4.(3P<2>).4f 2[2]* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L9088,obs_wl_air(nm),23684.995,180.0,,,L9088
Ne II,422.1086,14000000.0,D,279218.6416,302902.557,6.0,4.0,2s2.2p4.(3P).3d 4D J=5/2,2s2.2p4.(3P<2>).4f 2[2]* J=3/2,2s2.2p4.(3P).3d 4D J=5/2 -> 2s2.2p4.(3P<2>).4f 2[2]* J=3/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L1406",obs_wl_air(nm),23683.915,120.0,,"T1115CA,LS",L1406
Ne II,422.4473,,,279324.8733,302989.805,4.0,4.0,2s2.2p4.(3P).3d 4D J=3/2,2s2.2p4.(3P<2>).4f 2[1]* J=3/2,2s2.2p4.(3P).3d 4D J=3/2 -> 2s2.2p4.(3P<2>).4f 2[1]* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23664.927,100.0,,,L1406
Ne II,422.4641,19000000.0,D,279324.8733,302988.859,4.0,2.0,2s2.2p4.(3P).3d 4D J=3/2,2s2.2p4.(3P<2>).4f 2[1]* J=1/2,2s2.2p4.(3P).3d 4D J=3/2 -> 2s2.2p4.(3P<2>).4f 2[1]* J=1/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L1406",obs_wl_air(nm),23663.986,120.0,,"T1115CA,LS",L1406
Ne II,422.69201,730000.0,D,280172.9854,303824.2119,10.0,8.0,2s2.2p4.(3P).3d 4F J=9/2,2s2.2p4.(3P<0>).4f 2[3]* J=7/2,2s2.2p4.(3P).3d 4F J=9/2 -> 2s2.2p4.(3P<0>).4f 2[3]* J=7/2,NIST ASD live refresh,"wavelength=ritz_wl_air(nm); tp_ref=T1115CA,LS",ritz_wl_air(nm),23651.2265,,,"T1115CA,LS",
Ne II,423.15332,22000000.0,D,279218.6416,302844.085,6.0,6.0,2s2.2p4.(3P).3d 4D J=5/2,2s2.2p4.(3P<2>).4f 2[3]* J=5/2,2s2.2p4.(3P).3d 4D J=5/2 -> 2s2.2p4.(3P<2>).4f 2[3]* J=5/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L5951",obs_wl_air(nm),23625.443,,,"T1115CA,LS",L5951
Ne II,423.16362,,,279218.6416,302843.509,6.0,8.0,2s2.2p4.(3P).3d 4D J=5/2,2s2.2p4.(3P<2>).4f 2[3]* J=7/2,2s2.2p4.(3P).3d 4D J=5/2 -> 2s2.2p4.(3P<2>).4f 2[3]* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L9088,obs_wl_air(nm),23624.868,,,,L9088
Ne II,423.38466,5500000.0,D,279218.6416,302831.176,6.0,8.0,2s2.2p4.(3P).3d 4D J=5/2,2s2.2p4.(3P<2>).4f 2[4]* J=7/2,2s2.2p4.(3P).3d 4D J=5/2 -> 2s2.2p4.(3P<2>).4f 2[4]* J=7/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L9088",obs_wl_air(nm),23612.534,200.0,,"T1115CA,LS",L9088
Ne II,423.9919,15000000.0,D,279324.8733,302903.635,4.0,6.0,2s2.2p4.(3P).3d 4D J=3/2,2s2.2p4.(3P<2>).4f 2[2]* J=5/2,2s2.2p4.(3P).3d 4D J=3/2 -> 2s2.2p4.(3P<2>).4f 2[2]* J=5/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L5951",obs_wl_air(nm),23578.717,160.0,,"T1115CA,LS",L5951
Ne II,424.01049,,,279324.8733,302902.557,4.0,4.0,2s2.2p4.(3P).3d 4D J=3/2,2s2.2p4.(3P<2>).4f 2[2]* J=3/2,2s2.2p4.(3P).3d 4D J=3/2 -> 2s2.2p4.(3P<2>).4f 2[2]* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L5951,obs_wl_air(nm),23577.683,180.0,,,L5951
Ne II,424.2038,,,279422.869,302989.805,2.0,4.0,2s2.2p4.(3P).3d 4D J=1/2,2s2.2p4.(3P<2>).4f 2[1]* J=3/2,2s2.2p4.(3P).3d 4D J=1/2 -> 2s2.2p4.(3P<2>).4f 2[1]* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23566.94,60.0,,,L1406
Ne II,424.221,19000000.0,D,279422.869,302988.859,2.0,2.0,2s2.2p4.(3P).3d 4D J=1/2,2s2.2p4.(3P<2>).4f 2[1]* J=1/2,2s2.2p4.(3P).3d 4D J=1/2 -> 2s2.2p4.(3P<2>).4f 2[1]* J=1/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L1406",obs_wl_air(nm),23565.984,120.0,,"T1115CA,LS",L1406
Ne II,424.28635,4800000.0,D,280262.3163,303824.6705,8.0,6.0,2s2.2p4.(3P).3d 2F J=7/2,2s2.2p4.(3P<0>).4f 2[3]* J=5/2,2s2.2p4.(3P).3d 2F J=7/2 -> 2s2.2p4.(3P<0>).4f 2[3]* J=5/2,NIST ASD live refresh,"wavelength=ritz_wl_air(nm); tp_ref=T1115CA,LS",ritz_wl_air(nm),23562.354,,,"T1115CA,LS",
Ne II,424.29461,33000000.0,D,280262.3163,303824.2119,8.0,8.0,2s2.2p4.(3P).3d 2F J=7/2,2s2.2p4.(3P<0>).4f 2[3]* J=7/2,2s2.2p4.(3P).3d 2F J=7/2 -> 2s2.2p4.(3P<0>).4f 2[3]* J=7/2,NIST ASD live refresh,"wavelength=ritz_wl_air(nm); tp_ref=T1115CA,LS",ritz_wl_air(nm),23561.8956,,,"T1115CA,LS",
Ne II,425.06469,9000000.0,D,279324.8733,302844.085,4.0,6.0,2s2.2p4.(3P).3d 4D J=3/2,2s2.2p4.(3P<2>).4f 2[3]* J=5/2,2s2.2p4.(3P).3d 4D J=3/2 -> 2s2.2p4.(3P<2>).4f 2[3]* J=5/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L9088",obs_wl_air(nm),23519.21,240.0,,"T1115CA,LS",L9088
Ne II,425.7181,,,305364.004,328847.124,10.0,10.0,2s2.2p4.(1D).3d 2G J=9/2,2s2.2p4.(1D<2>).4f 2[4]* J=9/2,2s2.2p4.(1D).3d 2G J=9/2 -> 2s2.2p4.(1D<2>).4f 2[4]* J=9/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23483.11,80.0,,,L1406
Ne II,425.7395,,,305365.116,328847.027,8.0,8.0,2s2.2p4.(1D).3d 2G J=7/2,2s2.2p4.(1D<2>).4f 2[4]* J=7/2,2s2.2p4.(1D).3d 2G J=7/2 -> 2s2.2p4.(1D<2>).4f 2[4]* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23481.93,80.0,,,L1406
Ne II,425.78024,9600000.0,D,279422.869,302902.557,2.0,4.0,2s2.2p4.(3P).3d 4D J=1/2,2s2.2p4.(3P<2>).4f 2[2]* J=3/2,2s2.2p4.(3P).3d 4D J=1/2 -> 2s2.2p4.(3P<2>).4f 2[2]* J=3/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L9088",obs_wl_air(nm),23479.685,180.0,,"T1115CA,LS",L9088
Ne II,426.2442,,,305364.004,328818.054,10.0,8.0,2s2.2p4.(1D).3d 2G J=9/2,2s2.2p4.(1D<2>).4f 2[3]* J=7/2,2s2.2p4.(1D).3d 2G J=9/2 -> 2s2.2p4.(1D<2>).4f 2[3]* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23454.13,40.0,,,L1406
Ne II,426.7382,,,280172.9854,303599.9098,10.0,8.0,2s2.2p4.(3P).3d 4F J=9/2,2s2.2p4.(3P<1>).4f 2[3]* J=7/2,2s2.2p4.(3P).3d 4F J=9/2 -> 2s2.2p4.(3P<1>).4f 2[3]* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23426.98,60.0,,,L1406
Ne II,428.04373,2800000.0,D,280172.9854,303528.5122,10.0,8.0,2s2.2p4.(3P).3d 4F J=9/2,2s2.2p4.(3P<1>).4f 2[4]* J=7/2,2s2.2p4.(3P).3d 4F J=9/2 -> 2s2.2p4.(3P<1>).4f 2[4]* J=7/2,NIST ASD live refresh,"wavelength=ritz_wl_air(nm); tp_ref=T1115CA,LS",ritz_wl_air(nm),23355.527,,,"T1115CA,LS",
Ne II,428.05813,20000000.0,D,280172.9854,303527.7267,10.0,10.0,2s2.2p4.(3P).3d 4F J=9/2,2s2.2p4.(3P<1>).4f 2[4]* J=9/2,2s2.2p4.(3P).3d 4F J=9/2 -> 2s2.2p4.(3P<1>).4f 2[4]* J=9/2,NIST ASD live refresh,"wavelength=ritz_wl_air(nm); tp_ref=T1115CA,LS",ritz_wl_air(nm),23354.741,,,"T1115CA,LS",
Ne II,429.0374,,,305364.004,328665.44,10.0,12.0,2s2.2p4.(1D).3d 2G J=9/2,2s2.2p4.(1D<2>).4f 2[5]* J=11/2,2s2.2p4.(1D).3d 2G J=9/2 -> 2s2.2p4.(1D<2>).4f 2[5]* J=11/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23301.436,180.0,,,L1406
Ne II,429.0602,,,305365.116,328665.31,8.0,10.0,2s2.2p4.(1D).3d 2G J=7/2,2s2.2p4.(1D<2>).4f 2[5]* J=9/2,2s2.2p4.(1D).3d 2G J=7/2 -> 2s2.2p4.(1D<2>).4f 2[5]* J=9/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23300.197,160.0,,,L1406
Ne II,429.427,,,290371.9268,313652.1424,6.0,4.0,2s2.2p4.(3P).4p 4P* J=5/2,2s2.2p4.(3P).6s 4P J=3/2,2s2.2p4.(3P).4p 4P* J=5/2 -> 2s2.2p4.(3P).6s 4P J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L11529c153,obs_wl_air(nm),23280.3,19.0,,,L11529c153
Ne II,429.8094,,,280268.9453,303528.5122,6.0,8.0,2s2.2p4.(3P).3d 2D J=5/2,2s2.2p4.(3P<1>).4f 2[4]* J=7/2,2s2.2p4.(3P).3d 2D J=5/2 -> 2s2.2p4.(3P<1>).4f 2[4]* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23259.58,12.0,,,L1406
Ne II,432.2371,,,305566.923,328695.864,4.0,6.0,2s2.2p4.(1D).3d 2P J=3/2,2s2.2p4.(1D<2>).4f 2[2]* J=5/2,2s2.2p4.(1D).3d 2P J=3/2 -> 2s2.2p4.(1D<2>).4f 2[2]* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23128.946,160.0,,,L1406
Ne II,432.2742,,,280473.555,303600.498,4.0,6.0,2s2.2p4.(3P).3d 2D J=3/2,2s2.2p4.(3P<1>).4f 2[3]* J=5/2,2s2.2p4.(3P).3d 2D J=3/2 -> 2s2.2p4.(3P<1>).4f 2[3]* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L9088,obs_wl_air(nm),23126.96,140.0,,,L9088
Ne II,432.462,,,290583.1503,313700.1049,4.0,2.0,2s2.2p4.(3P).4p 4P* J=3/2,2s2.2p4.(3P).6s 4P J=1/2,2s2.2p4.(3P).4p 4P* J=3/2 -> 2s2.2p4.(3P).6s 4P J=1/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L11529c153,obs_wl_air(nm),23116.92,30.0,,,L11529c153
Ne II,432.5232,,,305582.249,328695.882,2.0,4.0,2s2.2p4.(1D).3d 2P J=1/2,2s2.2p4.(1D<2>).4f 2[2]* J=3/2,2s2.2p4.(1D).3d 2P J=1/2 -> 2s2.2p4.(1D<2>).4f 2[2]* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23113.648,120.0,,,L1406
Ne II,433.98209,,,280473.555,303509.514,4.0,6.0,2s2.2p4.(3P).3d 2D J=3/2,2s2.2p4.(3P<1>).4f 2[2]* J=5/2,2s2.2p4.(3P).3d 2D J=3/2 -> 2s2.2p4.(3P<1>).4f 2[2]* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L9088,obs_wl_air(nm),23035.949,160.0,,,L9088
Ne II,434.002,,,280473.555,303508.458,4.0,4.0,2s2.2p4.(3P).3d 2D J=3/2,2s2.2p4.(3P<1>).4f 2[2]* J=3/2,2s2.2p4.(3P).3d 2D J=3/2 -> 2s2.2p4.(3P<1>).4f 2[2]* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23034.89,40.0,,,L1406
Ne II,434.1514,,,280797.2387,303824.2119,6.0,8.0,2s2.2p4.(3P).3d 4F J=5/2,2s2.2p4.(3P<0>).4f 2[3]* J=7/2,2s2.2p4.(3P).3d 4F J=5/2 -> 2s2.2p4.(3P<0>).4f 2[3]* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23026.966,160.0,,,L1406
Ne II,434.2198,,,282375.3049,305398.5968,4.0,4.0,2s2.2p4.(3P).4s 4P J=3/2,2s2.2p4.(1S).3p 2P* J=3/2,2s2.2p4.(3P).4s 4P J=3/2 -> 2s2.2p4.(1S).3p 2P* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23023.34,22.0,,,L1406
Ne II,434.6239,,,305566.923,328568.864,4.0,4.0,2s2.2p4.(1D).3d 2P J=3/2,2s2.2p4.(1D<2>).4f 2[1]* J=3/2,2s2.2p4.(1D).3d 2P J=3/2 -> 2s2.2p4.(1D<2>).4f 2[1]* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),23001.933,160.0,,,L1406
Ne II,434.9135,,,305582.249,328568.87,2.0,2.0,2s2.2p4.(1D).3d 2P J=1/2,2s2.2p4.(1D<2>).4f 2[1]* J=1/2,2s2.2p4.(1D).3d 2P J=1/2 -> 2s2.2p4.(1D<2>).4f 2[1]* J=1/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),22986.62,,,,L1406
Ne II,436.5632,1200000.0,D,280700.7426,303600.498,8.0,6.0,2s2.2p4.(3P).3d 4F J=7/2,2s2.2p4.(3P<1>).4f 2[3]* J=5/2,2s2.2p4.(3P).3d 4F J=7/2 -> 2s2.2p4.(3P<1>).4f 2[3]* J=5/2,NIST ASD live refresh,"wavelength=ritz_wl_air(nm); tp_ref=T1115CA,LS",ritz_wl_air(nm),22899.755,,,"T1115CA,LS",
Ne II,436.5745,,,280700.7426,303599.9098,8.0,8.0,2s2.2p4.(3P).3d 4F J=7/2,2s2.2p4.(3P<1>).4f 2[3]* J=7/2,2s2.2p4.(3P).3d 4F J=7/2 -> 2s2.2p4.(3P<1>).4f 2[3]* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),22899.163,160.0,,,L1406
Ne II,436.9862,3500000.0,D,280947.0768,303824.6705,4.0,6.0,2s2.2p4.(3P).3d 4F J=3/2,2s2.2p4.(3P<0>).4f 2[3]* J=5/2,2s2.2p4.(3P).3d 4F J=3/2 -> 2s2.2p4.(3P<0>).4f 2[3]* J=5/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L1406",obs_wl_air(nm),22877.589,240.0,,"T1115CA,LS",L1406
Ne II,437.7983,,,280989.5229,303824.6705,4.0,6.0,2s2.2p4.(3P).3d 4P J=3/2,2s2.2p4.(3P<0>).4f 2[3]* J=5/2,2s2.2p4.(3P).3d 4P J=3/2 -> 2s2.2p4.(3P<0>).4f 2[3]* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L9088,obs_wl_air(nm),22835.153,180.0,,,L9088
Ne II,437.94,20000000.0,D,280700.7426,303528.5122,8.0,8.0,2s2.2p4.(3P).3d 4F J=7/2,2s2.2p4.(3P<1>).4f 2[4]* J=7/2,2s2.2p4.(3P).3d 4F J=7/2 -> 2s2.2p4.(3P<1>).4f 2[4]* J=7/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L1406",obs_wl_air(nm),22827.76,,,"T1115CA,LS",L1406
Ne II,437.95496,220000000.0,D,280700.7426,303527.7267,8.0,10.0,2s2.2p4.(3P).3d 4F J=7/2,2s2.2p4.(3P<1>).4f 2[4]* J=9/2,2s2.2p4.(3P).3d 4F J=7/2 -> 2s2.2p4.(3P<1>).4f 2[4]* J=9/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L5951",obs_wl_air(nm),22826.9843,300.0,,"T1115CA,LS",L5951
Ne II,438.41079,,,280797.2387,303600.498,6.0,6.0,2s2.2p4.(3P).3d 4F J=5/2,2s2.2p4.(3P<1>).4f 2[3]* J=5/2,2s2.2p4.(3P).3d 4F J=5/2 -> 2s2.2p4.(3P<1>).4f 2[3]* J=5/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L5951,obs_wl_air(nm),22803.251,180.0,,,L5951
Ne II,438.4223,,,280797.2387,303599.9098,6.0,8.0,2s2.2p4.(3P).3d 4F J=5/2,2s2.2p4.(3P<1>).4f 2[3]* J=7/2,2s2.2p4.(3P).3d 4F J=5/2 -> 2s2.2p4.(3P<1>).4f 2[3]* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),22802.652,80.0,,,L1406
Ne II,438.49757,18000000.0,D,281025.9326,303824.6705,6.0,6.0,2s2.2p4.(3P).3d 2F J=5/2,2s2.2p4.(3P<0>).4f 2[3]* J=5/2,2s2.2p4.(3P).3d 2F J=5/2 -> 2s2.2p4.(3P<0>).4f 2[3]* J=5/2,NIST ASD live refresh,"wavelength=ritz_wl_air(nm); tp_ref=T1115CA,LS",ritz_wl_air(nm),22798.7379,,,"T1115CA,LS",
Ne II,438.50642,200000000.0,D,281025.9326,303824.2119,6.0,8.0,2s2.2p4.(3P).3d 2F J=5/2,2s2.2p4.(3P<0>).4f 2[3]* J=7/2,2s2.2p4.(3P).3d 2F J=5/2 -> 2s2.2p4.(3P<0>).4f 2[3]* J=7/2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1115CA,LS; line_ref=L5951",obs_wl_air(nm),22798.278,200.0,,"T1115CA,LS",L5951
Ne II,439.19902,,,280172.9854,302935.312,10.0,12.0,2s2.2p4.(3P).3d 4F J=9/2,2s2.2p4.(3P<2>).4f 2[5]* J=11/2,2s2.2p4.(3P).3d 4F J=9/2 -> 2s2.2p4.(3P<2>).4f 2[5]* J=11/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L9088,obs_wl_air(nm),22762.3265,400.0,,,L9088
Ne II,439.19941,24000000.0,D,280172.9854,302935.2919,10.0,10.0,2s2.2p4.(3P).3d 4F J=9/2,2s2.2p4.(3P<2>).4f 2[5]* J=9/2,2s2.2p4.(3P).3d 4F J=9/2 -> 2s2.2p4.(3P<2>).4f 2[5]* J=9/2,NIST ASD live refresh,"wavelength=ritz_wl_air(nm); tp_ref=T1115CA,LS",ritz_wl_air(nm),22762.307,,,"T1115CA,LS",
Ne II,439.6313,,,280768.508,303508.458,2.0,4.0,2s2.2p4.(3P).3d 4P J=1/2,2s2.2p4.(3P<1>).4f 2[2]* J=3/2,2s2.2p4.(3P).3d 4P J=1/2 -> 2s2.2p4.(3P<1>).4f 2[2]* J=3/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),22739.945,120.0,,,L1406
Ne II,439.79902,,,280797.2387,303528.5122,6.0,8.0,2s2.2p4.(3P).3d 4F J=5/2,2s2.2p4.(3P<1>).4f 2[4]* J=7/2,2s2.2p4.(3P).3d 4F J=5/2 -> 2s2.2p4.(3P<1>).4f 2[4]* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L5951,obs_wl_air(nm),22731.2734,300.0,,,L5951
Ne II,440.929872,,,280262.3163,302935.2919,8.0,10.0,2s2.2p4.(3P).3d 2F J=7/2,2s2.2p4.(3P<2>).4f 2[5]* J=9/2,2s2.2p4.(3P).3d 2F J=7/2 -> 2s2.2p4.(3P<2>).4f 2[5]* J=9/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L5951,obs_wl_air(nm),22672.9755,300.0,,,L5951
Ne II,440.9778,,,280172.9854,302843.509,10.0,8.0,2s2.2p4.(3P).3d 4F J=9/2,2s2.2p4.(3P<2>).4f 2[3]* J=7/2,2s2.2p4.(3P).3d 4F J=9/2 -> 2s2.2p4.(3P<2>).4f 2[3]* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),22670.51,,,,L1406
Ne II,441.22,,,280172.9854,302831.176,10.0,8.0,2s2.2p4.(3P).3d 4F J=9/2,2s2.2p4.(3P<2>).4f 2[4]* J=7/2,2s2.2p4.(3P).3d 4F J=9/2 -> 2s2.2p4.(3P<2>).4f 2[4]* J=7/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),22658.07,,,,L1406
Ne II,441.2591,,,280172.9854,302829.0453,10.0,10.0,2s2.2p4.(3P).3d 4F J=9/2,2s2.2p4.(3P<2>).4f 2[4]* J=9/2,2s2.2p4.(3P).3d 4F J=9/2 -> 2s2.2p4.(3P<2>).4f 2[4]* J=9/2,NIST ASD live refresh,wavelength=obs_wl_air(nm); line_ref=L1406,obs_wl_air(nm),22656.059,180.0,,,L1406
